ID,Name,Age,Number1,Number2
132,Name131,12,169177,5
133,Name132,24,551890,1
134,Name133,14,883961,1
135,Name134,10,621885,10
136,Name135,5,197565,5
137,Name136,96,481528,8
138,Name137,96,618854,1
139,Name138,51,952480,7
140,Name139,18,438552,9
141,Name140,54,165266,6
142,Name141,37,488855,9
143,Name142,44,482039,10
144,Name143,99,296088,8
145,Name144,4,374572,10
146,Name145,77,125079,8
147,Name146,72,242324,7
148,Name147,97,165238,5
149,Name148,16,52495,7
150,Name149,70,350274,2
151,Name150,45,970146,1
152,Name151,4,940740,6
153,Name152,94,866941,7
154,Name153,47,733795,1
155,Name154,25,390898,2
156,Name155,74,220960,4
157,Name156,24,285202,10
158,Name157,15,256363,5
159,Name158,21,188363,10
160,Name159,12,945624,4
161,Name160,29,923303,5
162,Name161,21,137752,2
163,Name162,93,953968,3
164,Name163,26,450822,1
165,Name164,36,278543,3
166,Name165,12,707135,9
167,Name166,56,695783,10
168,Name167,85,683057,10
169,Name168,93,501895,2
170,Name169,18,421601,4
171,Name170,91,722094,1
172,Name171,36,458888,1
173,Name172,33,257823,10
174,Name173,43,218180,2
175,Name174,25,290312,6
176,Name175,61,773531,3
177,Name176,15,102870,1
178,Name177,88,615174,6
179,Name178,45,92610,5
180,Name179,55,881330,8
181,Name180,14,315517,9
182,Name181,85,561192,5
183,Name182,10,912844,5
184,Name183,27,75042,5
185,Name184,23,436847,6
186,Name185,27,638495,3
187,Name186,75,848996,9
188,Name187,81,316297,7
189,Name188,12,34960,10
190,Name189,92,341917,3
191,Name190,79,617559,7
192,Name191,10,354954,2
193,Name192,65,432393,7
194,Name193,74,773409,4
195,Name194,11,396175,4
196,Name195,53,472826,10
197,Name196,79,917036,1
198,Name197,65,495354,1
199,Name198,61,370576,3
200,Name199,59,213396,10
201,Name200,80,651141,2
202,Name201,24,751293,1
203,Name202,33,1114,7
204,Name203,92,175916,3
205,Name204,20,18842,10
206,Name205,89,503402,3
207,Name206,91,57128,7
208,Name207,55,878837,10
209,Name208,29,303458,7
210,Name209,59,166637,2
211,Name210,31,309849,10
212,Name211,64,598195,3
213,Name212,44,94841,1
214,Name213,95,559634,4
215,Name214,79,258634,1
216,Name215,61,514878,8
217,Name216,88,420527,3
218,Name217,11,996652,10
219,Name218,26,929488,10
220,Name219,63,254572,10
221,Name220,68,313050,3
222,Name221,2,187802,7
223,Name222,82,836433,6
224,Name223,61,593155,4
225,Name224,74,587936,4
226,Name225,70,765509,3
227,Name226,11,969394,6
228,Name227,40,502421,4
229,Name228,20,330872,5
230,Name229,49,809375,4
231,Name230,69,194607,8
232,Name231,89,964242,2
233,Name232,72,49715,7
234,Name233,98,631671,7
235,Name234,16,168546,5
236,Name235,15,273855,8
237,Name236,87,433056,4
238,Name237,78,231778,1
239,Name238,43,176282,2
240,Name239,94,440122,10
241,Name240,9,34389,10
242,Name241,66,372753,1
243,Name242,52,233127,1
244,Name243,30,371944,7
245,Name244,67,270948,4
246,Name245,35,937112,3
247,Name246,36,83449,9
248,Name247,63,556931,5
249,Name248,2,381108,9
250,Name249,16,346941,5
251,Name250,98,902539,8
252,Name251,39,692857,2
253,Name252,72,246679,6
254,Name253,45,845724,4
255,Name254,73,287610,1
256,Name255,33,960745,4
257,Name256,96,380088,5
258,Name257,92,989166,6
259,Name258,90,201608,8
260,Name259,41,144204,5
261,Name260,69,754736,7
262,Name261,39,787624,3
263,Name262,80,720550,6
264,Name263,60,388714,5
265,Name264,74,560501,7
266,Name265,56,944171,8
267,Name266,34,157525,9
268,Name267,74,311622,2
269,Name268,6,770436,1
270,Name269,90,447856,4
271,Name270,33,718132,6
272,Name271,78,422123,10
273,Name272,33,266586,3
274,Name273,36,550096,9
275,Name274,96,145811,1
276,Name275,65,991601,6
277,Name276,7,314323,3
278,Name277,54,550269,6
279,Name278,19,389974,1
280,Name279,75,362331,4
281,Name280,23,743588,2
282,Name281,31,415762,8
283,Name282,49,811308,1
284,Name283,12,989114,4
285,Name284,7,941534,4
286,Name285,62,650268,8
287,Name286,90,842012,10
288,Name287,57,882975,5
289,Name288,49,698309,10
290,Name289,52,571934,5
291,Name290,28,287091,2
292,Name291,66,867215,5
293,Name292,57,659960,9
294,Name293,55,580995,3
295,Name294,56,273321,4
296,Name295,18,836901,5
297,Name296,74,632146,7
298,Name297,12,240751,1
299,Name298,18,9021,3
300,Name299,25,513293,4
301,Name300,59,29603,10
302,Name301,74,619251,6
303,Name302,93,863538,7
304,Name303,77,761651,3
305,Name304,76,509562,9
306,Name305,23,624695,9
307,Name306,51,142874,1
308,Name307,20,191458,4
309,Name308,75,197875,7
310,Name309,69,140035,3
311,Name310,34,334911,9
312,Name311,34,748117,9
313,Name312,68,149266,5
314,Name313,93,349598,5
315,Name314,47,160093,3
316,Name315,29,536416,4
317,Name316,15,355461,2
318,Name317,14,994624,7
319,Name318,95,475845,5
320,Name319,34,420313,5
321,Name320,15,280436,3
322,Name321,25,65148,5
323,Name322,60,192477,10
324,Name323,3,696183,5
325,Name324,68,971803,8
326,Name325,48,413419,2
327,Name326,93,422534,10
328,Name327,1,210780,1
329,Name328,84,354848,5
330,Name329,99,373240,9
331,Name330,86,576565,6
332,Name331,55,321083,1
333,Name332,98,577060,9
334,Name333,61,772699,9
335,Name334,5,695748,5
336,Name335,31,898953,5
337,Name336,66,807023,7
338,Name337,25,747344,4
339,Name338,93,912346,7
340,Name339,35,478807,8
341,Name340,48,24755,4
342,Name341,95,629201,9
343,Name342,55,572515,7
344,Name343,45,61540,3
345,Name344,60,193717,5
346,Name345,18,461602,2
347,Name346,39,908591,3
348,Name347,79,934534,3
349,Name348,91,432232,5
350,Name349,91,910420,5
351,Name350,96,411799,1
352,Name351,93,7543,10
353,Name352,69,412433,6
354,Name353,98,479533,9
355,Name354,93,971979,2
356,Name355,83,539587,7
357,Name356,19,432680,1
358,Name357,8,636138,4
359,Name358,41,582484,3
360,Name359,48,14630,4
361,Name360,25,744479,5
362,Name361,50,952769,3
363,Name362,91,70322,6
364,Name363,5,218535,4
365,Name364,80,836556,7
366,Name365,47,487685,5
367,Name366,30,821937,5
368,Name367,25,284719,6
369,Name368,71,817788,10
370,Name369,10,171192,7
371,Name370,34,262330,8
372,Name371,61,617216,2
373,Name372,15,187830,1
374,Name373,65,805548,9
375,Name374,99,650947,1
376,Name375,85,352584,7
377,Name376,2,150665,10
378,Name377,67,297754,2
379,Name378,52,17824,2
380,Name379,56,313730,8
381,Name380,55,132957,5
382,Name381,54,987464,1
383,Name382,61,900870,10
384,Name383,40,137126,7
385,Name384,3,444027,6
386,Name385,25,779335,6
387,Name386,47,351662,9
388,Name387,13,9175,9
389,Name388,72,616984,8
390,Name389,64,308414,5
391,Name390,52,490767,9
392,Name391,32,466282,4
393,Name392,43,300183,1
394,Name393,27,878194,3
395,Name394,71,241676,4
396,Name395,69,958057,10
397,Name396,82,161072,2
398,Name397,74,385815,7
399,Name398,36,810980,9
400,Name399,59,678692,8
401,Name400,13,278839,2
402,Name401,46,14212,6
403,Name402,58,374571,8
404,Name403,11,66897,7
405,Name404,53,68334,5
406,Name405,87,50940,4
407,Name406,97,880248,2
408,Name407,38,756890,2
409,Name408,50,831610,3
410,Name409,86,620412,9
411,Name410,22,767913,10
412,Name411,74,851298,10
413,Name412,71,640860,6
414,Name413,37,333926,6
415,Name414,83,812673,8
416,Name415,21,112524,1
417,Name416,67,129539,3
418,Name417,97,287139,10
419,Name418,23,849339,3
420,Name419,1,729837,8
421,Name420,22,994874,10
422,Name421,73,669016,1
423,Name422,88,159567,8
424,Name423,64,860036,8
425,Name424,27,688806,1
426,Name425,21,720145,5
427,Name426,8,537722,6
428,Name427,37,776632,6
429,Name428,56,801024,2
430,Name429,57,666746,1
431,Name430,35,184459,10
432,Name431,78,884911,3
433,Name432,51,211577,4
434,Name433,70,438349,8
435,Name434,16,932773,8
436,Name435,6,321905,3
437,Name436,1,708340,3
438,Name437,14,376722,4
439,Name438,14,887389,4
440,Name439,9,615616,8
441,Name440,75,783214,1
442,Name441,50,689326,10
443,Name442,34,531103,2
444,Name443,30,866643,6
445,Name444,26,165736,2
446,Name445,8,447789,9
447,Name446,19,936727,1
448,Name447,5,624725,2
449,Name448,21,772737,7
450,Name449,60,721295,8
451,Name450,29,823180,8
452,Name451,95,886795,4
453,Name452,83,271447,6
454,Name453,71,37569,7
455,Name454,47,683604,10
456,Name455,33,132939,3
457,Name456,2,712724,7
458,Name457,86,726559,6
459,Name458,81,398126,5
460,Name459,34,168524,9
461,Name460,38,489630,4
462,Name461,16,108895,9
463,Name462,80,24485,5
464,Name463,25,459779,10
465,Name464,47,479390,9
466,Name465,64,333874,9
467,Name466,13,678110,2
468,Name467,55,468871,5
469,Name468,83,979731,4
470,Name469,48,621601,1
471,Name470,56,492088,5
472,Name471,6,726662,1
473,Name472,82,735917,6
474,Name473,2,843986,3
475,Name474,65,374634,9
476,Name475,74,355787,3
477,Name476,8,736749,8
478,Name477,55,655923,7
479,Name478,86,734640,5
480,Name479,91,347356,1
481,Name480,92,904503,3
482,Name481,54,759090,3
483,Name482,74,752198,7
484,Name483,53,781163,5
485,Name484,63,450668,6
486,Name485,90,985479,3
487,Name486,69,972139,5
488,Name487,95,144465,9
489,Name488,20,881842,5
490,Name489,54,558301,1
491,Name490,74,158966,4
492,Name491,14,961372,6
493,Name492,50,448181,3
494,Name493,66,149081,1
495,Name494,6,163031,4
496,Name495,65,325554,8
497,Name496,12,23902,4
498,Name497,24,722088,8
499,Name498,85,888879,5
500,Name499,12,638336,4
501,Name500,33,585555,4
502,Name501,41,193565,3
503,Name502,36,726927,10
504,Name503,63,906266,6
505,Name504,58,284341,1
506,Name505,36,883255,4
507,Name506,6,573818,7
508,Name507,50,226106,3
509,Name508,89,854283,9
510,Name509,29,120533,8
511,Name510,90,930752,3
512,Name511,39,198835,5
513,Name512,11,679042,5
514,Name513,26,731779,9
515,Name514,69,943332,9
516,Name515,87,564649,6
517,Name516,49,954297,3
518,Name517,2,765920,9
519,Name518,87,527463,6
520,Name519,51,797609,8
521,Name520,58,301498,2
522,Name521,33,171349,4
523,Name522,29,373359,1
524,Name523,65,133271,2
525,Name524,50,246591,5
526,Name525,73,160501,2
527,Name526,47,625373,6
528,Name527,50,716787,6
529,Name528,38,478463,3
530,Name529,67,923965,9
531,Name530,65,913163,6
532,Name531,92,252632,5
533,Name532,11,984656,5
534,Name533,20,882149,6
535,Name534,36,731224,4
536,Name535,48,290824,4
537,Name536,55,196269,5
538,Name537,56,561722,6
539,Name538,63,444948,2
540,Name539,28,253945,1
541,Name540,46,613687,8
542,Name541,68,82283,4
543,Name542,32,590323,7
544,Name543,30,24178,7
545,Name544,32,109771,4
546,Name545,87,155108,2
547,Name546,68,495906,7
548,Name547,42,286865,10
549,Name548,54,546880,2
550,Name549,39,88767,9
551,Name550,23,957330,3
552,Name551,81,782079,7
553,Name552,90,593534,8
554,Name553,94,306408,3
555,Name554,7,712451,1
556,Name555,34,246277,5
557,Name556,13,598016,3
558,Name557,44,115719,7
559,Name558,91,883903,4
560,Name559,17,846993,2
561,Name560,69,800114,4
562,Name561,20,834875,3
563,Name562,11,737134,6
564,Name563,14,422558,8
565,Name564,37,856976,4
566,Name565,63,802944,3
567,Name566,4,622221,9
568,Name567,23,42864,1
569,Name568,50,939711,10
570,Name569,60,285920,2
571,Name570,81,22230,7
572,Name571,76,684768,6
573,Name572,86,778327,4
574,Name573,85,85803,5
575,Name574,21,53050,1
576,Name575,93,899352,9
577,Name576,19,530423,6
578,Name577,99,747797,5
579,Name578,22,374159,5
580,Name579,18,637396,4
581,Name580,10,787052,5
582,Name581,24,866048,2
583,Name582,67,853469,9
584,Name583,91,218776,10
585,Name584,70,216325,5
586,Name585,7,818789,1
587,Name586,37,466003,1
588,Name587,68,729800,10
589,Name588,95,325351,6
590,Name589,35,470144,5
591,Name590,14,406895,7
592,Name591,98,559785,10
593,Name592,21,474880,10
594,Name593,44,96195,1
595,Name594,17,129142,5
596,Name595,98,989265,9
597,Name596,45,518862,8
598,Name597,59,50186,8
599,Name598,94,895209,5
600,Name599,16,557420,6
601,Name600,67,881683,5
602,Name601,7,1022,7
603,Name602,27,170810,5
604,Name603,52,139652,5
605,Name604,16,432206,9
606,Name605,59,964482,5
607,Name606,38,646288,2
608,Name607,5,126181,2
609,Name608,19,883405,6
610,Name609,11,452722,5
611,Name610,90,73246,10
612,Name611,64,744879,7
613,Name612,81,614505,8
614,Name613,70,35392,2
615,Name614,65,373274,5
616,Name615,66,170584,7
617,Name616,18,919725,7
618,Name617,44,264545,3
619,Name618,8,138680,5
620,Name619,30,100749,9
621,Name620,66,359443,8
622,Name621,48,367187,9
623,Name622,68,652741,10
624,Name623,10,105463,3
625,Name624,83,305500,7
626,Name625,25,318419,1
627,Name626,38,712291,2
628,Name627,59,715652,1
629,Name628,38,57305,4
630,Name629,84,577689,9
631,Name630,41,476758,1
632,Name631,73,425046,3
633,Name632,46,813797,2
634,Name633,54,275017,4
635,Name634,76,910191,3
636,Name635,86,65922,1
637,Name636,6,833686,10
638,Name637,63,374564,1
639,Name638,82,186802,7
640,Name639,34,380891,3
641,Name640,43,24224,2
642,Name641,77,930083,9
643,Name642,97,549558,5
644,Name643,89,668056,10
645,Name644,69,669401,10
646,Name645,82,567741,1
647,Name646,23,370059,7
648,Name647,30,438793,7
649,Name648,37,103620,3
650,Name649,26,629207,3
651,Name650,32,621203,6
652,Name651,31,466676,1
653,Name652,45,846840,10
654,Name653,96,217310,4
655,Name654,94,592270,4
656,Name655,22,793889,1
657,Name656,67,389745,4
658,Name657,3,359764,3
659,Name658,74,545976,6
660,Name659,21,786863,10
661,Name660,81,23521,8
662,Name661,66,132075,7
663,Name662,60,982878,6
664,Name663,10,321304,6
665,Name664,17,543404,4
666,Name665,6,433252,1
667,Name666,51,254956,6
668,Name667,59,649656,9
669,Name668,74,469072,4
670,Name669,10,766469,6
671,Name670,77,418381,2
672,Name671,96,514982,8
673,Name672,42,541479,1
674,Name673,47,471552,7
675,Name674,3,157590,5
676,Name675,40,139235,8
677,Name676,75,465623,1
678,Name677,73,53002,1
679,Name678,82,929457,3
680,Name679,83,953837,10
681,Name680,54,751677,10
682,Name681,79,416752,1
683,Name682,91,614405,10
684,Name683,92,503827,6
685,Name684,55,140809,2
686,Name685,47,77985,8
687,Name686,57,773619,1
688,Name687,47,891669,3
689,Name688,42,334385,3
690,Name689,47,736878,7
691,Name690,6,603471,1
692,Name691,11,580644,5
693,Name692,25,375142,3
694,Name693,37,686641,9
695,Name694,1,214309,7
696,Name695,90,340510,4
697,Name696,41,236858,1
698,Name697,15,937278,10
699,Name698,37,888298,9
700,Name699,92,459978,10
701,Name700,61,806172,1
702,Name701,12,119571,9
703,Name702,78,574773,5
704,Name703,88,787796,5
705,Name704,8,176212,6
706,Name705,73,452238,4
707,Name706,12,632253,8
708,Name707,83,659657,4
709,Name708,6,716729,3
710,Name709,67,658960,10
711,Name710,43,459811,5
712,Name711,29,151463,7
713,Name712,46,844807,1
714,Name713,38,748735,6
715,Name714,71,315618,9
716,Name715,24,527797,6
717,Name716,36,978742,2
718,Name717,32,134876,4
719,Name718,99,484597,6
720,Name719,47,586791,10
721,Name720,64,975458,2
722,Name721,88,437612,1
723,Name722,13,25622,2
724,Name723,67,208926,10
725,Name724,16,46200,10
726,Name725,86,112498,4
727,Name726,30,124865,10
728,Name727,38,862619,1
729,Name728,56,492382,10
730,Name729,53,164692,6
731,Name730,8,310335,8
732,Name731,72,502680,8
733,Name732,66,771418,9
734,Name733,33,338651,4
735,Name734,54,372616,2
736,Name735,95,452734,7
737,Name736,25,91252,4
738,Name737,72,816692,6
739,Name738,5,94089,7
740,Name739,40,681654,10
741,Name740,28,452635,6
742,Name741,73,258195,8
743,Name742,14,273418,8
744,Name743,7,372507,4
745,Name744,10,159539,9
746,Name745,55,988479,4
747,Name746,48,432685,9
748,Name747,55,353882,2
749,Name748,63,370724,4
750,Name749,52,58992,1
751,Name750,57,355132,10
752,Name751,32,977699,3
753,Name752,81,459756,7
754,Name753,98,236997,5
755,Name754,23,10922,1
756,Name755,84,717408,9
757,Name756,61,647825,1
758,Name757,4,433539,3
759,Name758,38,766179,6
760,Name759,25,501382,7
761,Name760,88,143416,3
762,Name761,16,994906,10
763,Name762,74,274055,6
764,Name763,96,83585,9
765,Name764,25,773831,7
766,Name765,15,508314,8
767,Name766,39,890409,6
768,Name767,91,246736,8
769,Name768,46,640900,6
770,Name769,95,555519,6
771,Name770,7,924482,5
772,Name771,34,720593,6
773,Name772,37,986372,10
774,Name773,23,58590,8
775,Name774,23,154452,4
776,Name775,93,687383,1
777,Name776,71,147337,2
778,Name777,4,320530,6
779,Name778,32,951820,9
780,Name779,33,774580,8
781,Name780,18,569535,9
782,Name781,56,489462,9
783,Name782,37,260448,7
784,Name783,82,203933,2
785,Name784,46,956173,5
786,Name785,23,206749,4
787,Name786,33,437738,4
788,Name787,43,576414,8
789,Name788,94,376119,9
790,Name789,69,168542,1
791,Name790,9,192063,10
792,Name791,51,686332,6
793,Name792,48,612004,9
794,Name793,8,77863,5
795,Name794,96,506944,1
796,Name795,93,643369,9
797,Name796,14,484510,2
798,Name797,41,124233,5
799,Name798,30,209163,3
800,Name799,65,376724,1
801,Name800,18,283611,9
802,Name801,40,830507,5
803,Name802,29,38749,4
804,Name803,44,700993,1
805,Name804,97,83758,8
806,Name805,44,316589,2
807,Name806,6,391371,10
808,Name807,65,291314,5
809,Name808,2,113668,10
810,Name809,72,267976,9
811,Name810,17,784672,3
812,Name811,18,343922,6
813,Name812,45,704399,1
814,Name813,13,109128,10
815,Name814,54,646725,9
816,Name815,60,110225,5
817,Name816,44,85071,7
818,Name817,51,846955,10
819,Name818,36,45626,1
820,Name819,51,208804,10
821,Name820,46,557960,3
822,Name821,66,203761,2
823,Name822,74,199369,8
824,Name823,51,556261,2
825,Name824,37,669079,1
826,Name825,21,762447,3
827,Name826,13,739578,7
828,Name827,25,375428,5
829,Name828,38,13978,8
830,Name829,49,422598,4
831,Name830,3,880738,8
832,Name831,49,374992,7
833,Name832,56,601177,8
834,Name833,75,354118,4
835,Name834,61,808224,6
836,Name835,35,241371,3
837,Name836,60,371024,8
838,Name837,42,203701,3
839,Name838,95,33458,5
840,Name839,81,538121,8
841,Name840,5,995846,3
842,Name841,89,473186,1
843,Name842,2,89164,1
844,Name843,36,705910,5
845,Name844,47,243771,2
846,Name845,14,644578,9
847,Name846,27,29544,1
848,Name847,77,637115,4
849,Name848,14,985363,1
850,Name849,7,430278,6
851,Name850,78,371485,1
852,Name851,76,331797,7
853,Name852,42,118988,5
854,Name853,77,238877,9
855,Name854,60,254821,7
856,Name855,2,429426,8
857,Name856,75,881834,10
858,Name857,8,868299,1
859,Name858,17,151562,6
860,Name859,52,822694,6
861,Name860,30,445346,8
862,Name861,46,247819,8
863,Name862,25,19330,2
864,Name863,2,418909,9
865,Name864,41,828666,8
866,Name865,74,234455,6
867,Name866,87,345720,5
868,Name867,1,215485,2
869,Name868,44,61344,3
870,Name869,16,292954,10
871,Name870,94,865745,8
872,Name871,64,831656,9
873,Name872,58,130073,6
874,Name873,2,734121,8
875,Name874,85,649375,10
876,Name875,77,836993,6
877,Name876,41,321420,6
878,Name877,20,742718,2
879,Name878,29,753622,1
880,Name879,37,707368,3
881,Name880,55,289603,3
882,Name881,52,410963,8
883,Name882,11,17762,10
884,Name883,68,685269,9
885,Name884,41,225201,4
886,Name885,68,249142,1
887,Name886,52,937234,10
888,Name887,48,778814,1
889,Name888,55,885223,4
890,Name889,24,463449,4
891,Name890,83,572679,8
892,Name891,32,769723,4
893,Name892,55,876846,5
894,Name893,25,449364,7
895,Name894,16,332609,1
896,Name895,51,58597,3
897,Name896,44,819060,5
898,Name897,85,870664,9
899,Name898,70,658328,9
900,Name899,18,502133,2
901,Name900,50,653628,8
902,Name901,79,875523,10
903,Name902,85,585840,2
904,Name903,85,592016,2
905,Name904,11,767472,9
906,Name905,18,227999,1
907,Name906,4,243612,9
908,Name907,11,685267,10
909,Name908,61,975171,3
910,Name909,63,815766,3
911,Name910,87,626456,10
912,Name911,89,706159,3
913,Name912,56,89846,1
914,Name913,28,711541,10
915,Name914,30,396486,7
916,Name915,72,65681,5
917,Name916,15,387922,1
918,Name917,89,65860,5
919,Name918,13,847785,9
920,Name919,54,700571,1
921,Name920,72,38175,6
922,Name921,49,313256,7
923,Name922,80,418203,10
924,Name923,45,54920,5
925,Name924,21,426710,2
926,Name925,28,957970,5
927,Name926,14,305303,6
928,Name927,92,780705,6
929,Name928,81,659753,5
930,Name929,56,625236,3
931,Name930,64,458339,5
932,Name931,33,813127,9
933,Name932,38,893462,8
934,Name933,93,288113,7
935,Name934,11,286595,1
936,Name935,30,134760,6
937,Name936,8,48314,1
938,Name937,4,979023,1
939,Name938,13,630563,5
940,Name939,9,902353,2
941,Name940,46,250419,2
942,Name941,63,993278,6
943,Name942,45,57262,8
944,Name943,29,683001,5
945,Name944,23,587170,7
946,Name945,70,158752,3
947,Name946,52,186626,10
948,Name947,4,404627,10
949,Name948,35,727307,9
950,Name949,19,553094,7
951,Name950,15,928935,9
952,Name951,41,739681,7
953,Name952,71,635799,1
954,Name953,48,719948,9
955,Name954,31,954879,4
956,Name955,78,206524,9
957,Name956,22,818314,10
958,Name957,79,941347,8
959,Name958,38,922320,5
960,Name959,90,12869,10
961,Name960,34,463737,5
962,Name961,94,159616,3
963,Name962,95,117021,10
964,Name963,93,180796,5
965,Name964,8,769624,2
966,Name965,12,307397,1
967,Name966,95,892594,2
968,Name967,89,548468,1
969,Name968,66,30187,7
970,Name969,8,507584,10
971,Name970,56,927203,4
972,Name971,71,482523,5
973,Name972,35,977889,3
974,Name973,28,794695,9
975,Name974,30,393276,10
976,Name975,33,493036,9
977,Name976,79,549482,7
978,Name977,48,305882,10
979,Name978,21,355533,2
980,Name979,95,297499,2
981,Name980,64,887053,8
982,Name981,6,878357,2
983,Name982,63,976250,6
984,Name983,35,145888,8
985,Name984,9,853111,4
986,Name985,12,328104,2
987,Name986,55,294451,2
988,Name987,69,534773,9
989,Name988,9,603395,3
990,Name989,2,706602,6
991,Name990,14,318683,5
992,Name991,38,603906,10
993,Name992,35,526170,9
994,Name993,2,797710,8
995,Name994,77,44737,4
996,Name995,1,11296,2
997,Name996,7,362083,7
998,Name997,61,418009,10
999,Name998,92,1779,6
1000,Name999,62,386772,9
1001,Name1000,85,516687,8
1002,Name1001,44,510086,2
1003,Name1002,69,237064,5
1004,Name1003,21,126506,6
1005,Name1004,98,593745,2
1006,Name1005,50,224601,1
1007,Name1006,60,388995,7
1008,Name1007,79,675938,3
1009,Name1008,98,842375,5
1010,Name1009,82,930494,1
1011,Name1010,98,972366,6
1012,Name1011,12,805680,4
1013,Name1012,23,349742,10
1014,Name1013,38,6069,3
1015,Name1014,69,624326,10
1016,Name1015,88,851520,7
1017,Name1016,38,592668,6
1018,Name1017,72,77392,5
1019,Name1018,29,848285,4
1020,Name1019,15,92498,2
1021,Name1020,68,475264,1
1022,Name1021,30,968426,4
1023,Name1022,54,145939,3
1024,Name1023,65,229449,10
1025,Name1024,11,701565,2
1026,Name1025,35,749705,6
1027,Name1026,34,890625,9
1028,Name1027,44,202432,8
1029,Name1028,76,614251,3
1030,Name1029,13,561571,10
1031,Name1030,59,277764,9
1032,Name1031,8,115056,2
1033,Name1032,45,449576,3
1034,Name1033,95,505405,2
1035,Name1034,61,998612,5
1036,Name1035,28,373143,10
1037,Name1036,91,174015,4
1038,Name1037,90,391166,6
1039,Name1038,10,583491,7
1040,Name1039,55,265715,6
1041,Name1040,12,426173,4
1042,Name1041,93,867459,7
1043,Name1042,21,90795,5
1044,Name1043,38,571918,9
1045,Name1044,91,105500,4
1046,Name1045,47,795584,7
1047,Name1046,50,679125,6
1048,Name1047,42,77362,1
1049,Name1048,38,953973,6
1050,Name1049,47,748212,5
1051,Name1050,83,61001,3
1052,Name1051,21,76158,6
1053,Name1052,16,243176,2
1054,Name1053,84,117148,2
1055,Name1054,70,470760,8
1056,Name1055,86,695113,9
1057,Name1056,43,68160,9
1058,Name1057,97,398790,4
1059,Name1058,22,485531,9
1060,Name1059,86,585288,1
1061,Name1060,52,661788,2
1062,Name1061,67,844288,3
1063,Name1062,90,822054,8
1064,Name1063,83,999546,3
